year;month;day;data
2009;04;26;[['vasemmisto', 'voitto', 'islanti'], ['sikainfluenssa', 'uhriluku', 'kasvaa'], ['who', 'sikainfluenssa', 'vakava', 'uhka'], ['palko', 'kaasu', 'ilmata', 'somero'], ['mika', 'kallio', 'nousta', 'kahdeksas'], ['nhl', 'philadelphia', 'lähteä', 'kesäloma']]
2009;04;27;[['suomi', 'varautunut', 'sikainfluenssa'], ['turvatoimi', 'ei', 'liioittelu'], ['eu', 'pohtia', 'sikainfluenssa'], ['kuluttaja', 'talousluottamus', 'para'], ['lasse', 'kukkonen', 'leijona', 'vahvuus'], ['nhl', 'carolina', 'tasoittaa', 'otteluvoitto']]
2009;04;28;[['whd', 'epidemia', 'ei', 'voi', 'pysäyttää'], ['suomi', 'varautunut', 'hyvä', 'epidemia'], ['mies', 'työttömyys', 'raju', 'kasvu'], ['tem', '7970', 'luku', 'alku', 'lama', 'ei', 'toistua'], ['olli', 'jokinen', 'vapautua', 'mm', 'kisa']]
2009;04;29;[['ek', 'palkanalennus', 'neuvoteltu'], ['sak', 'kiistää', 'palkka', 'aleneuvottelu'], ['sikainfluenssa', 'uhriluku', 'noussut'], ['upmn', 'tulos', 'painua', 'tappio'], ['jalonen', 'tshekki', 'ryhmä', 'taito']]
2009;04;30;[['vappu', 'juhlia', 'kaunis', 'säkä'], ['smash', 'asem', 'kuvaaja', 'saada', 'kiinniottaa'], ['huumedosentti', 'tuomio', 'aleta', 'hovi'], ['sveitsi', 'varmistua', 'sikainfluenssa'], ['rokote', 'kehittää', 'voi', 'alkaa'], ['yli', 'miljoona', 'jännittää', 'leijona']]
2009;05;01;[['vappu', 'olla', 'juhlittu', 'rauhallinen'], ['helsinki', 'mielenosoittaja', 'vapaa'], ['keskus', 'haluta', 'naishdokkaan'], ['berliini', 'levoton', 'vappuyö'], ['nhl', 'salo', 'iskeä', 'vancouver', 'voitto']]
2009;05;02;[['sak', 'ehdokkaat', 'ei', 'nollalinja'], ['sikainfluenssa', 'pelätty', 'lievempi?'], ['berliini', 'uusi', 'levottomuus'], ['vappu', 'sujua', 'pääosa', 'rauhallinen'], ['nicklas', 'lidström', 'masentaa', 'anaheimin']]
2009;05;03;[['karanteenihotelli', '4', 'suomalaistaa'], ['meksiko', '19', 'sikainfluenssa', 'uhri'], ['wwholta', 'lääkeapu', 'köyhä', 'maa'], ['kauppa', 'avoinna', 'taas', 'sunnuntainen'], ['salo', 'maalasi', 'jälleen', 'ja', 'loukkaantua'], ['koistinen', 'ja', 'pyörälä', 'sairastuva']]
2009;05;04;[['whd', 'tautitapaus', 'lähes', '900'], ['influenssa', 'puhelinpalvelu', 'aueta'], ['kuittikauppa', 'kuittikauppajuttu', 'tuomio', '95'], ['puukauppa', 'ennätyshiljainen'], ['ulkomaankauppa', 'laskea', 'kolmannes'], ['anaheim', 'venyä', 'jatkoaikavoitto']]
2009;05;05;[['georgia', 'armeija', 'kapinoida'], ['saimaannorppa', 'kuutti', 'vähän'], ['lukiolaistyttö', 'suuri', 'osa', 'uupua'], ['luotoinen', 'iso', 'harmi', 'sampo', 'pankki'], ['turkki', 'tuhoisa', 'isku', 'hääjuhla']]
2009;05;06;[['nato', 'sotaharjoitus', 'georgia'], ['usa', 'toinen', 'sikainfluenssauhri'], ['nettiveroilmoitus', 'harvinainen'], ['oikeustie', 'riitely', 'yhä', 'kallis'], ['setä', 'ylistää', 'rinne', 'ja', 'immo']]
2009;05;07;[['vuokra', 'tulo', 'iso', 'korotus'], ['suomi', 'myydä', 'ase', 'lähin', 'länsi'], ['talous', 'raju', 'lasku', 'jatkua'], ['pohjola', 'tulos', 'kaksinkertaistua'], ['lei', 'leijona', 'tyly', 'ulos', 'mm', 'kisa'], ['jokinen', 'ratkaista', 'voiton', 'carolina']]
2009;05;08;[['sak', 'hakea', '1', '500', 'euro', 'minimipalkka'], ['vesiongelma', 'tavallinen', 'vähä'], ['usa', 'suurpankki', 'lisäraha', 'tarve'], ['hongkong', 'hotellieristys', 'päättyä'], ['nieminen', 'sitten', 'leikkaus']]
2009;05;09;[['katainen', 'ei', 'kannattaa', 'fingrid', 'kaupata'], ['eurooppa', 'päivä', 'avata', 'vaalikiertue'], ['rattijuoppo', 'käry', 'vähentynyt'], ['myanmar', 'suu', 'kyy', 'tila', 'heiketä'], ['jokinen', 'jälleen', 'carolina', 'sankari'], ['maastohiihto', 'jättää', 'hiihtoliitto']]
2009;05;10;[['pakkosiirto', 'närästää', 'upseeri'], ['fitejä', 'palkita', 'kunniamerkki'], ['kolmas', 'kuolla', 'usa', 'epidemia'], ['moskova', 'kaasupalo', 'dnnettomuus'], ['pittsburgh', 'nappa', 'jatkoerävoiton']]
2009;05;11;[['maksutelevisio', 'olla', '600', '000', 'koti'], ['sikainfluenssa', 'nyt', 'myös', 'kiina'], ['nordea', 'talousennuste', 'synketä'], ['medvedev', 'onnitella', 'kiekkomestari']]
2009;05;12;[['sikainfluenssa', 'nyt', 'myös', 'suomi'], ['fingridille', 'ostaja', 'ehkä', 'kotimaa'], ['ihmisoikeus', 'presidentti', 'foorumi'], ['katsoa', 'suora', 'yle', 'fi', 'uutisi'], ['nhl', 'chicago', 'edetä', 'neljä', 'joukko']]
2009;05;13;[['neuvontapuhelin', 'rauhallinen'], ['sikainfluenssa', 'nyt', 'myös', 'suomi'], ['suomi', 'vetäytyä', 'tshadista?'], ['olkiluoto', 'vaatia', 'selvitys'], ['sotkamo', 'lyödä', 'tahko', 'pesisavaus'], ['ferrari', 'uhka', 'jättää', 'f1', 'sarja']]
2009;05;14;[['lyly', 'nousta', '5akn', 'puhe', 'johtaja'], ['d', 'vitamiini', 'pula', 'kesä'], ['wärtsilä', 'vähentää', 'raju'], ['raisio', 'myydä', 'margariinitehdas'], ['lakko', 'pysäyttää', 'kreikka', 'lentokenttä']]
2009;05;15;[['työtön', 'kiukkuinen', 'säästöehto'], ['antto', 'salakuljettaa', 'suomi'], ['väsynyt', 'kuski', 'usea', 'sakko'], ['ydinasevaltio', 'saattaa', 'lisääntyä'], ['vp5', 'luotsi', 'kärkkäinen', 'irtisanoutua']]
2009;05;16;[['h5', 'ek', 'torppa', 'lex', 'nokia', 'valvonta'], ['matkustusvaroitus', 'meksiko', 'kumottu'], ['60', 'kuoltu', 'kongo', 'levottomuus'], ['uimari', 'phelps', 'yhä', 'huippukunto']]
2009;05;17;[['nor', 'norja', 'murskavoitto', 'euroviisu'], ['vakava', 'kosteusvaurio', 'olla', 'yleinen'], ['liettua', 'valita', 'presidentti'], ['sri', 'lanka', 'siviili', 'ulos', 'saarto'], ['manu', 'inter', 'barcelona', 'mestari']]
2009;05;18;[['ihalainen', 'ei', 'hakea', 'sovittelija'], ['ban', 'ki', 'moon', 'suomi', 'entää', 'viikko'], ['detroit', 'askel', 'lähempi', 'finaali']]
2009;05;19;[['hallitus', 'löytää', 'työllistämisraha'], ['euromayday', 'syyte', 'kolmetoista'], ['sri', 'lanka', 'sota', 'virallinen', 'ohi'], ['goldman', 'sachs', 'öljy', 'kallistua'], ['pittsburgh', 'pitää', 'carolina', 'kuri']]
2009;05;20;[['risikko', 'aukoton', 'valvonta', 'ei', 'olla'], ['valvira', 'valvonta', 'pet'], ['poliisilaki', 'suuri', 'remontti'], ['toimeentulomeno', 'yli', '0', '5', 'miljardi'], ['kaksi', 'lautta', 'hiertää', 'vanha']]
2009;05;21;[['senaatti', 'torjua', 'obama', 'suunnitelma'], ['terrorihanke', 'ilmi', 'new', 'york'], ['helatorstai', 'pitää', 'kauppa', 'kiinni'], ['uefa', 'pokaali', 'mennä', 'ukraina']]
2009;05;22;[['mökkikauppa', 'hyytynyt', 'alkuvuosi'], ['lääkemurha', 'lääkemurhajuttu', 'lisä', 'tutkittava'], ['senior', 'vastustuskyky', 'hin1lle?'], ['lehti', 'em', 'päästää', 'konkurssi'], ['latvala', 'hirvonen', 'kärkitaistelu']]
2009;05;23;[['kuopio', 'ampuja', 'ei', 'rikostausta'], ['väyrynen', 'moite', 'kokoomus'], ['etelä', 'korea', 'ex', 'presidentti', 'kuolla'], ['obama', 'suitsii', 'usa', 'kulutusjuhla'], ['nhl', 'chicago', 'nappa', 'avausvoiton']]
2009;05;24;[['autovakuutushui', 'autovakuutushuijaus', 'yleistyä'], ['toriampuja', 'kuulustelu', 'jatkaa'], ['vanhanen', 'sananvapaus', 'ei', 'uhattu'], ['usa', 'sotilas', 'hini', 'kuwait'], ['293', 'latvala', 'ajaa', 'kohti', 'rallivoitto'], ['karlovic', 'hewitt', 'fsts', 'klo', '12']]
2009;05;25;[['fohjois', 'korea', 'tehdä', 'ydinkoe'], ['yk', 'turvaneuvosto', 'hätäkokous'], ['punainen', 'päin', 'ajaa', 'yleinen'], ['nuori', 'nuortenjuopottelu', 'tehotarkkailu'], ['219', 'fst', 'safinan', 'ja', 'nadalin', 'taisto']]
2009;05;26;[['putin', 'suomi', 'kesäkuu', 'alku'], ['työttömyys', 'kasvaa', 'edessä'], ['turvaneuvosto', 'tuomita', 'ydinkoe'], ['pohjois', 'korea', 'jatkaa', 'ohjuskoe'], ['yk', 'pääsihteeri', 'tavata', 'halonen'], ['in', 'eduskuntapuhe', 'netti', 'klo', '12', '10']]
2009;05;27;[['suomi', 'uusi', 'sikainfluenssatapaus'], ['metla', 'metsäteollisuus', 'romahtaa'], ['kuluttaja', 'luottamus', 'koheta'], ['eurovaali', 'ennakkoäänestys', 'alkaa'], ['pittsburgh', 'jyrä', 'nhl', 'finaali']]
2009;05;28;[['jippiin', 'ex', 'johtaja', 'vankeus'], ['salonius', 'vastaan', 'ei', 'syyte'], ['salmonella', 'tulla', 'tila', 'kallis'], ['kännykkäpuhelu', 'kallistua'], ['detroit', 'stanley', 'cup', 'finaali'], ['barcelona', 'valloittaa', 'eurooppa']]
2009;05;29;[['liitto', 'dna', 'kauppa', 'polkea', 'työehto'], ['ny', 'times', 'olkiluoto', 'huono', 'esimerkki'], ['kokoomus', 'suosittu', 'toukokuu'], ['sunnuntai', 'luvata', 'helle'], ['souta', 'soutajasankari', 'kokeilla', 'uusi']]
2009;05;30;[['halonen', 'odottaa', 'putin', 'vierailu'], ['koululainen', 'kesäloma', 'alkava'], ['gm', 'ja', 'magna', 'aiesopu', 'opelista'], ['iran', 'hirttää', 'pommi', 'isku', 'tuomittu'], ['wba', 'liitto', 'mm', 'titteliottelu', 'peruttu'], ['bryant', 'johdattaa', 'lakersin', 'finaali']]
2009;05;31;[['metsämäki', 'ei', 'hakea', 'sovittelija'], ['nuoriso', 'nuorisojuhlinut', 'rauhallinen'], ['ravintolatupakointi', 'loppua', 'tänään'], ['detroit', 'voittaa', 'leino', 'tehopiste'], ['gay', 'juosta', 'hurja', 'ajaa', '200', 'metri']]
2009;06;01;[['mies', 'syyte', 'kansanmurha'], ['tupakkalaki', 'tervehdyttää', 'ravintola'], ['aborttimurha', 'jännite', 'usa'], ['valtio', 'talous', 'painua', 'miinus'], ['filppula', 'iskeä', 'detroit', 'voitto']]
2009;06;02;[['pikavippi', 'ei', 'irrota', 'enää', 'tekstari'], ['ulkomaankauppa', 'yhä', '30', 'n', 'lasku'], ['ihosyöpä', 'lisääntyä', 'vauhti'], ['ratti', 'rattijuoppo', 'joka', 'toinen', 'uusia'], ['p', 'korea', 'kim', 'nimi', 'seuraajansa?'], ['sm', 'liiga', 'vahingoituskäsky', 'jä']]
2009;06;03;[['putin', 'saapua', 'tänään', 'suomi'], ['tietoturvaoppi', 'suomi', 'nato'], ['turmakone', 'etsintä', 'jatkua'], ['obama', 'lähi', 'itä', 'rauhanmatka'], ['malkki', 'syötellä', 'detroit', 'kumota']]
2009;06;04;[['fiva', 'pankki', 'kestää', 'lama'], ['lentoliikenne', 'tappio', 'kasvu'], ['asia', 'ja', 'jista', 'kannella', 'usea'], ['kova', 'tuuli', 'miltei', 'koko', 'maa'], ['hanno', 'möttölä', 'pala', 'pelikenttä']]
2009;06;05;[['hiv', 'juttu', 'tuomio', 'koveta'], ['kolme', 'kuolla', 'ulosajo', 'oulu'], ['löydetty', 'romu', 'ei', 'olla', 'kone'], ['koroma', 'vaali', 'esillä', 'väärä', 'asia'], ['pittsburgh', 'tasoittaa', 'nhl', 'finaali'], ['nba', 'la', 'lakers', 'hurja', '1', 'finaali']]
2009;06;06;[['venä', 'venäjä', 'haluta', 'kaappaussopimus'], ['äärioikeisto', 'voittoisa', 'hollanti'], ['mattel', 'maksa', 'miljoonakorvaukset'], ['kaksi', 'kuolla', 'ulosajo', 'tornio'], ['uimaliitto', 'sallia', 'kiistelty', 'asua']]
2009;06;07;[['eu', 'äänestys', 'alkaa', 'aamu'], ['kylmä', 'sää', 'tappaa', 'linnunpoikanen'], ['viime', 'yö', 'olla', 'hyvä', 'kylmä'], ['air', 'france', 'myöntää', 'nopeusmittarivika'], ['detroit', 'murskaava', 'filppula', 'osua'], ['johansson', 'ratkaista', 'voiton', 'suomi']]
2009;06;08;[['soini', 'olla', 'suuri', 'koko', 'maa'], ['suomalainen', 'luottaa', 'kokemus'], ['eduskunta', 'neljä', 'uusi', 'edustaja'], ['oikeisto', 'vahvistua', 'eurooppa'], ['britannia', 'brownille', 'rökäletappio']]
2009;06;09;[['talous', 'supistua', 'kuin', '90', 'luku'], ['katainen', 'pääministeri', '2011'], ['hoitosurma', 'herättää', 'omainen'], ['barroso', 'hakea', 'pj', 'jatkokausi'], ['valtteri', 'filppula', 'lähellä', 'olla']]
2009;06;10;[['vasemmistoliitto', 'korhonen', 'erota'], ['teollisuustuotanto', 'pudota', 'raju'], ['huono', 'sää', 'vauhdittanut', 'lomamyynti'], ['pittsburgh', 'venyä', '7', 'loppuottelu']]
2009;06;11;[['kaksi', 'airbus', 'tehdä', 'hätälasku'], ['työtaistelu', 'uhka', 'junaliikenne'], ['kauha', 'kauhajoki', 'surma', 'ei', 'syyte'], ['saimaa', '6s', 'maailma', 'luonnonihme'], ['keskisalo', 'hurja', 'aika', 'espanja']]
2009;06;12;[['junalakko', 'pysäyttää', 'liikenne'], ['altian', 'työntekijä', 'mennä', 'lakko'], ['vanhanen', 'ei', 'tiennyt', 'nova', 'suurtuki'], ['tilauskato', 'jatkua', 'synkkä'], ['latvala', 'johtaa', 'hirvonen', 'kolmas']]
2009;06;13;[['ahmadine', 'jad', 'voittaa', 'iran'], ['pohjois', 'korea', 'uhkailla', 'sotatoimi'], ['air', 'francen', 'turmauhri', 'löytynyt', '50'], ['aalto', 'yliopisto', 'hallitus', 'uusi'], ['pittsburgh', 'juhlia', 'stanley', 'cup'], ['o'], ['sala', 'ja', 'lepistö', 'ahl', 'mestari']]
2009;06;14;[['siepattu', 'siepattu', 'sieppaaja', 'ei', 'tuttu'], ['keskus', 'julkistaa', 'kaikki', 'vaalituki'], ['sadevesi', 'tulvia', 'espoo', 'kellari'], ['eu', 'huoli', 'iran', 'tilanne'], ['ralli', 'latvala', 'jäämä', 'kolmas'], ['mikkeli', 'jukola', 'norjalaisjuhla']]
2009;06;15;[['panttivanki', 'olla', 'turku', 'keskusta'], ['lakko', 'ei', 'aiheuttanut', 'paha', 'ruuhka'], ['barroso', 'vahva', 'komissio', 'johto'], ['inflaatio', 'laskea', 'nolla', 'toukokuu'], ['lakers', 'voittaa', '15', 'nba', 'mestaruus'], ['lentopallomies', 'makea', 'voitto']]
2009;06;16;[['siepata', 'sieppaaja', 'vangita', 'oikeus'], ['poliisi', 'laaja', 'lapsipornoratsia'], ['gm', 'myydä', 'saab', 'koenigseggille'], ['valtio', 'enemmistö', 'fingridistä'], ['eurooppa', 'mestari', 'holmen', 'lopettaa']]
2009;06;17;[['vanhanen', 'vasta', 'vaalirahasotku'], ['50', 'suora', 'are'], ['korhonen', 'tukea', 'puhe', 'johtaja'], ['juna', 'myöhästellä', 'usea', 'päivä'], ['huoltamo', 'pienentävä', 'kauppa']]
2009;06;18;[['nordea', 'voittaa', 'blomgvistin', 'hovi'], ['linden', 'kannattaa', 'mediamaksu'], ['junaliikenne', 'takuta', 'juhannus'], ['chrysler', 'avata', 'seitsemän', 'tehdas']]
2009;06;19;[['vaalirahoitussotku', 'paisua', 'edessä'], ['juhannusliikenne', 'vilkastua', 'taas'], ['autopommi', 'surma', 'yksi', 'baskimaa'], ['f1', 'talli', 'muodostaa', 'uusi', 'sarja'], ['ovetshkin', 'rohmuta', 'nhl', 'palkinto']]
2009;06;20;[['juhannus', 'turma', '7', 'uhri'], ['juna', 'myöhässä', 'rantarata'], ['iran', 'oppositio', 'jatkaa', 'protesti'], ['suomi', 'viedä', 'brasilia', 'kaksi', 'erä'], ['rafael', 'nadal', 'jää', 'pois', 'wimbledonista'], ['woodsilla', 'surkea', 'avaus', 'us', 'openissa']]
2009;06;21;[['paha', 'ö1jyvahinko', 'turku', 'pansio'], ['iran', 'mellakka', 'usea', 'kuollut'], ['juhannusturma', 'mona', 'uhri'], ['iltapäivä', 'lupa', 'ruuhka'], ['espanja', 'tehdä', 'jalkapallohistoria'], ['klitshko', 'säilyttää', 'titteli']]
2009;06;22;[['sieppaustutkinta', 'lähes', 'valmis'], ['ylipitkä', 'oikeusjuttu', 'selvitettävä'], ['iran', 'suhteellinen', 'rauhallinen'], ['turmakone', 'uhri', 'tunnistettu', '11'], ['barnes', 'kärki', 'päätöskierros'], ['brasilia', 'lähetti', 'italia', 'koti']]
2009;06;23;[['työttömyys', 'paheta', 'taas'], ['keskustaväki', 'uskojohto', 'horjua'], ['espoo', 'johto', 'syyteharkinta'], ['washington', 'metroturma', 'kuolla', '9'], ['turmakone', 'laatikko', 'signaali?'], ['suomi', 'jäädä', 'piste', 'em', 'kisa']]
2009;06;24;[['lappeenranta', 'vanki', 'karkutie'], ['kevan', 'hallitus', 'puida', 'vaalirahakohu'], ['obama', 'tyrmistyä', 'iran', 'väkivalta'], ['f1', 'kiista', 'olla', 'pakko', 'löytyä', 'sopu']]
2009;06;25;[['sairausloma', 'kasvu', 'taittua'], ['politkovska', 'ja', 'juttu', 'taas', 'oikeus'], ['iran', 'oppositionjohto', 'pidätetty'], ['tasoristeysturma', 'synkkä', 'vuo'], ['usa', 'katkaista', 'espanja', 'ennätysputki']]
2009;06;26;[['poplaula', 'poplaulaja', 'michael', 'jackson', 'kuoltu'], ['sinnemäki', 'aloittaa', 'työministeri'], ['takkula', 'eu', 'kriittinen', 'kuin', 'soini'], ['destia', 'juttu', 'kaksi', 'pidätys'], ['gay', 'juosta', 'huippuaika', 'myötätuuli']]
2009;06;27;[['jackson', 'kuolinsyy', 'ei', 'selvinnyt'], ['rakennusliitto', 'myydä', 'destia'], ['vasemmistoliitto', 'valita', 'pj'], ['suomalainen', 'suomalaistenjohto', 'puola', 'kasvaa'], ['john', 'tavaresista', 'nhl', 'ykkösvaraus']]
2009;06;28;[['kaskeala', 'lisä', 'varuskunta', 'kiinni'], ['brasilia', 'muistaa', 'air', 'francen', 'uhri'], ['irak', 'päästää', 'ulkomaa', 'ö1', 'jyapajille'], ['sordon', 'virhe', 'auttaa', 'suomalainen']]
2009;06;29;[['kuluttaja', 'luottamus', 'vahvistua', 'yhä'], ['teollisuus', 'luottamus', 'alamaa'], ['uusi', 'muovipullo', 'huono', 'kierto'], ['iran', 'laskea', 'ääni', 'uudestaan'], ['jackson', 'lääkäri', 'ei', 'epäillä'], ['cantwell', 'työntää', 'komea', 'kuulakaari']]
2009;06;30;[['jemeniläiskone', 'uhri', 'löydetty'], ['italia', 'junaräjähdys', 'surma', '13'], ['alueloukkaus', 'epäillä', 'usa'], ['konkurssi', 'lisääntyä', 'kolmasosa'], ['sato', 'kypsyä', 'normaali', 'tahti'], ['saksa', 'voittaa', 'eurooppa', 'mestaruus']]
2009;07;01;[['5i', 'joitusrahastoille', 'miljarditappio'], ['relacom', 'vähentää', 'sata', 'suomi'], ['vaalikoni', 'olla', 'vaikutusvalta'], ['käyrä', 'kurkku', 'palata', 'kauppa'], ['ruotsi', 'eu', 'puhe', 'johtajuus', 'alkaa'], ['lehtinen', 'jatkaa', 'ura', 'dallas']]
2009;07;02;[['helsinki', 'vantaa', 'paha', 'ruuhka'], ['poliisi', 'työttömyys', 'vähetä'], ['suomalainen', 'yhä', 'velkainen'], ['israel', 'syyttää', 'sotarikos'], ['saku', 'koivu', 'jättää', 'montreal'], ['rops', 'ja', 'tamu', 'iskeä', 'viime', 'hetki']]
2009;07;03;[['hin1', 'lääke', 'saada', 'matka', 'mukaan'], ['lääkefirma', 'lupa', 'tamiflu', 'köyhä'], ['yk', 'pääsihteeri', 'käydä', 'myanmar'], ['alpo', 'suhonen', 'jättää', 'pori', 'ässä'], ['fc', 'lahti', 'eurotaival', 'alkaa', 'makea']]
2009;07;04;[['p', 'korea', 'koeohjus', 'kantama', 'kasvaa'], ['ban', 'ei', 'saada', 'tavata', 'suu', 'kyita'], ['lontoo', 'vakava', 'kerrostalopalo'], ['keskus', 'haluta', 'vanhanen', 'jatko'], ['pitkämäki', 'viedä', 'oslo', 'keihäsmittelö']]
2009;07;05;[['hyttysla', 'je', 'ja', 'tämä', 'hetki', 'paljo'], ['045', 'erottaa', 'honduras'], ['meksiko', 'huumesota', 'vaaliva', 'assa'], ['bulgaria', 'äänestää', 'parlamentti'], ['suomi', 'taistella', 'lentopallohistoria']]
2009;07;06;[['kiina', 'levottomuus', 'kuoltu', '140'], ['uusi', 'sikainfluenssatapaus', '19'], ['13', 'tv', 'ohjelma', 'tallentaa'], ['laukka', 'mäkipaita', 'todellinen', 'arpoa']]
2009;07;07;[['kevan', 'nova', 'suhde', 'lainmukainen'], ['kiviniemi', 'ero', 'ryhdikäs', 'teko'], ['finnair', 'matkustajamäärä', 'laskea'], ['obama', 'ja', 'putin', 'aamiaistavata'], ['mopokortti', 'huijata', 'kauppa'], ['vatanen', 'miettiä', 'mosleyn', 'haastaa']]
2009;07;08;[['pogoria', 'hinattu', 'hanko', 'satama'], ['linden', 'suosia', 'yleisradioneuvosto'], ['tuotanto', 'jatkaa', 'jyrkkä', 'lasku'], ['sampo', 'miljoonakanne', 'perusteetto']]
2009;07;09;[['saderintama', 'siirtymä', 'pohjoinen'], ['mansikka', 'poimia', 'jo', 'etelä'], ['bkt', 'kasvaa', 'vain', 'prosentti'], ['sijoitus', 'arpoa', 'romahtaa'], ['saku', 'koivu', 'anaheimin', 'miehistö'], ['peirsol', 'ja', 'reason', 'uida', 'me', 'vauhti']]
2009;07;10;[['suomi', 'suosia', 'siipikarjanliha'], ['vanha', 'traktori', 'iso', 'paloriski'], ['pamplonan', 'härkäjuoksu', 'vaatia', 'uhri'], ['jyrkkä', 'lasku', 'teollisuustuotanto'], ['phelps', 'kova', 'me', 'aika', 'usa']]
2009;07;11;[['obama', 'pikavierailu', 'ghana'], ['ruotsalainen', 'eristetty', 'kypros'], ['merisalo', 'olla', 'kevan', 'palaveri'], ['vancouver', 'ei', 'naismäkihyppy'], ['blomovistilla', 'dramaattinen', 'kierros']]
2009;07;12;[['vakava', 'veneonnettomuus', 'porvoo'], ['lomasuunnitelma', 'tehdä', 'myöhä'], ['endeavour', 'yrittää', 'yö', 'avaruus'], ['obama', 'hyvästellä', 'ghana'], ['aaro', 'peirsol', 'kauhoa', 'jälleen', 'men']]
2009;07;13;[['jarmo', 'korhonen', 'ei', 'aikoa', 'erottaa'], ['lukulaite', 'narauttaa', 'laiton', 'auto'], ['netti', 'asuntohintapalvelu', 'suosio'], ['roskata', 'suitsitaan', 'maantie'], ['japani', 'vaali', 'aikaistua'], ['sotomayor', 'usa', 'senaatti', 'grilli']]
2009;07;14;[['kuluttajahinta', 'laskea'], ['uhkausvideo', 'kaksi', 'vihje'], ['vaalirahasotku', 'jakaa', 'keskusta'], ['lehti', 'räikkönen', 'jättää', 'f1', 'sarja']]
2009;07;15;[['kesämökki', 'etsiä', 'nyt', 'ruotsi'], ['suomalainen', 'haluta', 'veneajokortti'], ['säästö', 'venyttävä', 'hoitojono'], ['noki', 'joutua', 'boikotti', 'iran'], ['autokauppa', 'lähteä', 'nousu', 'eurooppa']]
2009;07;16;[['turmakone', 'mä', 'laatikko', 'löytyä'], ['egyptiläisisoäiti', 'saada', 'lisäaika'], ['koloradonkuoriainen', 'ei', 'havainto'], ['noki', 'julkistaa', 'tänään', 'tulos'], ['suomi', 'tärkeä', 'voitto', 'puola']]
2009;07;17;[['jakarta', 'hotelli', 'isku', 'terrorismi'], ['vuokra', 'asunta', 'olla', 'hyvä', 'tarjolla'], ['petos', 'määrä', 'kasvaa', 'edessä'], ['rapusaalis', 'odottaa', 'normaali'], ['fortum', 'parantaa', 'tulos']]
2009;07;18;[['lämpöpumpputehdas', 'palaa', 'lappi'], ['kokoomus', 'sala', 'tilinpäätöstieto'], ['avaruussukkula', 'pää', 'perillä'], ['usa', 'luotettu', 'mies', 'kuolla'], ['lindholm', 'ulosajo', 'tappaa', 'katsoja'], ['keskisalko', 'komea', 'ennätys', 'este']]
2009;07;19;[['jakarta', 'isku', 'tekijä', 'selvillä?'], ['juna', 'törmätä', 'san', 'francisco'], ['meksiko', 'huumesota', 'koveta'], ['tampere', 'olympiafestivaali'], ['salminen', 'ahola', 'ajaa', 'kakkonen']]
2009;07;20;[['kokoomus', 'tilitieto', 'puuttua'], ['veripalvelu', 'pelätä', 'luovuttajapula'], ['eu', 'viedä', 'mopo', 'katsastus'], ['konemies', 'kustannus', 'romahtaa'], ['kanada', 'paeta', 'iso', 'metsäpala']]
2009;07;21;[['lähes', 'joka', 'kymmenes', 'olla', 'työtön'], ['ulosotto', 'kausi', 'virta', 'miljoona'], ['britannia', 'aloittaa', 'hin1', 'rokotus'], ['tuhat', 'paeta', 'kanada', 'pala'], ['ben', 'eaves', 'siirtyä', 'nhl', 'nashville']]
2009;07;22;[['laiton', 'lääkekauppa', 'ilmi', 'netti'], ['moni', 'huoli', 'nuori', 'kesätyö'], ['saimaa', 'ei', 'yltänyt', '7', 'ihmeenjoukko'], ['kolmannes', 'elcotegista', 'kiinalainen'], ['wärtsilä', 'tulos', 'yhä', 'nousu']]
2009;07;23;[['stora', 'enso', 'sulkea', 'tuotanto'], ['outokumpu', 'hyvä', 'olla', 'näkyvä'], ['kesäkuu', 'olla', 'maantie', 'synkkä'], ['obama', 'markkinoida', 'terveysuudistus']]
2009;07;24;[['kunta', 'syyttää', 'piiloverotus'], ['rauhanturva', 'rauhanturvaaja', 'taas', 'tulitus'], ['k', 'ruokakauppa', 'myynti', 'kasvaa'], ['talouskriisi', 'karsia', 'halpalento'], ['jamaikalaissprintteri', 'kärähti?'], ['2', 'hätätiedote', 'kaakkois', 'suomi']]
2009;07;25;[['reseptiväärennös', 'olla', 'kasvu'], ['sikainfluenssa', 'tarttua', 'vanha'], ['seinäjoki', 'ylistaro', 'hallipalo'], ['zelaya', 'poiketa', 'honduras'], ['iaaf', 'vahvistaa', 'jamaikalaiskäry'], ['bolt', 'lontoo', 'västatuulessa', '9', '91']]
2009;07;26;[['gustafsson', 'kiipeilijä', 'eliitti'], ['suomalainen', 'puolustautua', 'ase'], ['lento', 'yhä', 'myöhästyä'], ['kuu', 'kuolla', 'palko', 'tukholma'], ['rankkasade', 'raju', 'tuhota', 'aastassa'], ['mm', 'uinti', 'alkaa', 'fst5', 'klo', '12', '00']]
2009;07;27;[['kuluttaja', 'ostohalu', 'lisääntynyt'], ['usa', 'tunnustella', 'rauha', 'lähi', 'itä'], ['sikainfluenssa', 'luokitus', 'muuttua'], ['ralli', 'ilta', 'radio', 'suomi', 'tiistai']]
